CSA,CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,NPOPCHG2015,NPOPCHG2016,NPOPCHG2017,NPOPCHG2018,NPOPCHG2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019
500,42660,42644,53033,"King County, WA",County or equivalent,1931249,1931287,1938351,1974200,2011197,2047223,2085225,2126178,2166350,2203836,2228364,2252782,7064,35849,36997,36026,38002,40953,40172,37486,24528,24418,6305,24507,24478,25153,25256,25244,25743,25919,24944,25188,2832,12146,11965,12478,12341,12821,12925,13070,13371,13917,3473,12361,12513,12675,12915,12423,12818,12849,11573,11271,3554,13280,13338,12610,19916,21425,19168,21776,17839,17969,232,10159,11008,10604,5158,7072,8127,2839,-4845,-4784,3786,23439,24346,23214,25074,28497,27295,24615,12994,13185,-195,49,138,137,13,33,59,22,-39,-38
500,42660,42644,53061,"Snohomish County, WA",County or equivalent,713335,713299,715500,722068,732097,744112,757239,769698,787110,802089,813059,822083,2201,6568,10029,12015,13127,12459,17412,14979,10970,9024,2358,8949,8907,9342,9396,9731,9903,10021,9915,9993,977,4719,4706,4864,5016,5155,5309,5546,5776,5850,1381,4230,4201,4478,4380,4576,4594,4475,4139,4143,614,2118,2166,1854,2973,3051,2585,2848,2239,2230,262,238,3675,5631,5721,4843,10188,7627,4576,2641,876,2356,5841,7485,8694,7894,12773,10475,6815,4871,-56,-18,-13,52,53,-11,45,29,16,10
500,42660,45104,,"Tacoma-Lakewood, WA",Metropolitan Division,795225,795222,795390,807623,815535,821012,832696,843778,862895,879654,893756,904980,168,12233,7912,5477,11684,11082,19117,16759,14102,11224,2669,10849,11439,10971,11501,11513,11646,11724,11404,11498,1361,5772,5723,5866,6018,6371,6518,6902,7140,7284,1308,5077,5716,5105,5483,5142,5128,4822,4264,4214,600,1245,2446,1508,1936,2296,1594,1493,918,1048,-1787,5879,-54,-1029,4268,3684,12332,10394,8883,5944,-1187,7124,2392,479,6204,5980,13926,11887,9801,6992,47,32,-196,-107,-3,-40,63,50,37,18
500,42660,45104,53053,"Pierce County, WA",County or equivalent,795225,795222,795390,807623,815535,821012,832696,843778,862895,879654,893756,904980,168,12233,7912,5477,11684,11082,19117,16759,14102,11224,2669,10849,11439,10971,11501,11513,11646,11724,11404,11498,1361,5772,5723,5866,6018,6371,6518,6902,7140,7284,1308,5077,5716,5105,5483,5142,5128,4822,4264,4214,600,1245,2446,1508,1936,2296,1594,1493,918,1048,-1787,5879,-54,-1029,4268,3684,12332,10394,8883,5944,-1187,7124,2392,479,6204,5980,13926,11887,9801,6992,47,32,-196,-107,-3,-40,63,50,37,18
500,43220,,,"Shelton, WA",Micropolitan Statistical Area,60699,60689,60733,60870,60681,60474,60604,60991,62142,63740,65380,66768,44,137,-189,-207,130,387,1151,1598,1640,1388,160,604,657,684,571,627,649,665,643,666,164,623,636,605,642,675,671,707,678,669,-4,-19,21,79,-71,-48,-22,-42,-35,-3,19,74,85,64,129,106,144,151,130,130,36,84,-284,-342,76,334,1025,1481,1537,1258,55,158,-199,-278,205,440,1169,1632,1667,1388,-7,-2,-11,-8,-4,-5,4,8,8,3
500,43220,,53045,"Mason County, WA",County or equivalent,60699,60689,60733,60870,60681,60474,60604,60991,62142,63740,65380,66768,44,137,-189,-207,130,387,1151,1598,1640,1388,160,604,657,684,571,627,649,665,643,666,164,623,636,605,642,675,671,707,678,669,-4,-19,21,79,-71,-48,-22,-42,-35,-3,19,74,85,64,129,106,144,151,130,130,36,84,-284,-342,76,334,1025,1481,1537,1258,55,158,-199,-278,205,440,1169,1632,1667,1388,-7,-2,-11,-8,-4,-5,4,8,8,3
508,,,,"Shreveport-Bossier City-Minden, LA",Combined Statistical Area,439811,439813,441134,445124,448343,446897,444819,444061,441698,439425,436073,433046,1321,3990,3219,-1446,-2078,-758,-2363,-2273,-3352,-3027,1573,6476,6631,6452,6452,6335,6147,5770,5573,5372,1006,4349,4316,4668,4652,4532,4664,4708,4721,4681,567,2127,2315,1784,1800,1803,1483,1062,852,691,102,257,457,499,356,402,312,63,-3,62,645,1607,398,-3767,-4279,-2948,-4158,-3405,-4200,-3777,747,1864,855,-3268,-3923,-2546,-3846,-3342,-4203,-3715,7,-1,49,38,45,-15,0,7,-1,-3
508,33380,,,"Minden, LA",Micropolitan Statistical Area,41207,41207,41199,41244,40908,40660,40285,40061,39751,39264,38792,38340,-8,45,-336,-248,-375,-224,-310,-487,-472,-452,102,520,522,498,513,510,518,486,487,452,139,492,458,553,573,475,532,561,554,531,-37,28,64,-55,-60,35,-14,-75,-67,-79,2,-4,-6,11,5,15,8,5,5,5,30,23,-403,-202,-324,-270,-303,-418,-410,-376,32,19,-409,-191,-319,-255,-295,-413,-405,-371,-3,-2,9,-2,4,-4,-1,1,0,-2
508,33380,,22119,"Webster Parish, LA",County or equivalent,41207,41207,41199,41244,40908,40660,40285,40061,39751,39264,38792,38340,-8,45,-336,-248,-375,-224,-310,-487,-472,-452,102,520,522,498,513,510,518,486,487,452,139,492,458,553,573,475,532,561,554,531,-37,28,64,-55,-60,35,-14,-75,-67,-79,2,-4,-6,11,5,15,8,5,5,5,30,23,-403,-202,-324,-270,-303,-418,-410,-376,32,19,-409,-191,-319,-255,-295,-413,-405,-371,-3,-2,9,-2,4,-4,-1,1,0,-2
508,43340,,,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,398604,398606,399935,403880,407435,406237,404534,404000,401947,400161,397281,394706,1329,3945,3555,-1198,-1703,-534,-2053,-1786,-2880,-2575,1471,5956,6109,5954,5939,5825,5629,5284,5086,4920,867,3857,3858,4115,4079,4057,4132,4147,4167,4150,604,2099,2251,1839,1860,1768,1497,1137,919,770,100,261,463,488,351,387,304,58,-8,57,615,1584,801,-3565,-3955,-2678,-3855,-2987,-3790,-3401,715,1845,1264,-3077,-3604,-2291,-3551,-2929,-3798,-3344,10,1,40,40,41,-11,1,6,-1,-1
508,43340,,22015,"Bossier Parish, LA",County or equivalent,116979,117036,117675,120134,123160,124021,124868,125554,125920,126959,127022,127039,639,2459,3026,861,847,686,366,1039,63,17,433,1752,1852,1803,1836,1838,1817,1669,1624,1570,170,944,935,969,1014,1026,1078,1054,1091,1119,263,808,917,834,822,812,739,615,533,451,53,135,292,322,214,237,193,41,-23,41,306,1508,1746,-281,-177,-348,-564,385,-446,-477,359,1643,2038,41,37,-111,-371,426,-469,-436,17,8,71,-14,-12,-15,-2,-2,-1,2
508,43340,,22017,"Caddo Parish, LA",County or equivalent,254969,254914,255590,256967,257252,255127,252605,251345,248837,245935,242833,240204,676,1377,285,-2125,-2522,-1260,-2508,-2902,-3102,-2629,981,3868,3860,3803,3772,3625,3473,3285,3155,3032,597,2640,2625,2864,2782,2735,2758,2784,2771,2739,384,1228,1235,939,990,890,715,501,384,293,45,125,170,166,136,153,112,20,18,19,255,32,-1094,-3288,-3705,-2308,-3340,-3434,-3505,-2938,300,157,-924,-3122,-3569,-2155,-3228,-3414,-3487,-2919,-8,-8,-26,58,57,5,5,11,1,-3
508,43340,,22031,"De Soto Parish, LA",County or equivalent,26656,26656,26670,26779,27023,27089,27061,27101,27190,27267,27426,27463,14,109,244,66,-28,40,89,77,159,37,57,336,397,348,331,362,339,330,307,318,100,273,298,282,283,296,296,309,305,292,-43,63,99,66,48,66,43,21,2,26,2,1,1,0,1,-3,-1,-3,-3,-3,54,44,149,4,-73,-22,49,62,161,14,56,45,150,4,-72,-25,48,59,158,11,1,1,-5,-4,-4,-1,-2,-3,-1,0
515,,,,"South Bend-Elkhart-Mishawaka, IN-MI",Combined Statistical Area,798005,797985,797572,798339,798430,799748,802101,803000,804429,805319,807816,809069,-413,767,91,1318,2353,899,1429,890,2497,1253,2600,10548,10392,10490,10492,10685,10501,10437,10376,10286,1720,7224,7436,7580,7625,7972,7716,8045,7694,7547,880,3324,2956,2910,2867,2713,2785,2392,2682,2739,237,715,1051,1007,1082,862,1454,979,1433,1363,-1557,-3263,-3897,-2544,-1485,-2622,-2783,-2459,-1604,-2833,-1320,-2548,-2846,-1537,-403,-1760,-1329,-1480,-171,-1470,27,-9,-19,-55,-111,-54,-27,-22,-14,-16
515,21140,,,"Elkhart-Goshen, IN",Metropolitan Statistical Area,197559,197569,197451,198279,198968,200205,201423,202995,203642,204194,205617,206341,-118,828,689,1237,1218,1572,647,552,1423,724,736,3053,2984,3019,3039,3184,3160,3063,3089,3054,318,1516,1661,1651,1622,1733,1691,1800,1651,1669,418,1537,1323,1368,1417,1451,1469,1263,1438,1385,3,-31,64,93,85,56,180,98,228,209,-563,-675,-685,-204,-248,87,-999,-806,-238,-870,-560,-706,-621,-111,-163,143,-819,-708,-10,-661,24,-3,-13,-20,-36,-22,-3,-3,-5,0
515,21140,,18039,"Elkhart County, IN",County or equivalent,197559,197569,197451,198279,198968,200205,201423,202995,203642,204194,205617,206341,-118,828,689,1237,1218,1572,647,552,1423,724,736,3053,2984,3019,3039,3184,3160,3063,3089,3054,318,1516,1661,1651,1622,1733,1691,1800,1651,1669,418,1537,1323,1368,1417,1451,1469,1263,1438,1385,3,-31,64,93,85,56,180,98,228,209,-563,-675,-685,-204,-248,87,-999,-806,-238,-870,-560,-706,-621,-111,-163,143,-819,-708,-10,-661,24,-3,-13,-20,-36,-22,-3,-3,-5,0
515,35660,,,"Niles, MI",Metropolitan Statistical Area,156813,156808,156737,156885,156621,156129,155977,155022,154325,154128,153790,153401,-71,148,-264,-492,-152,-955,-697,-197,-338,-389,481,1944,1818,1834,1868,1791,1716,1727,1697,1696,426,1611,1673,1653,1700,1844,1718,1818,1708,1688,55,333,145,181,168,-53,-2,-91,-11,8,85,333,451,408,396,337,424,310,215,216,-204,-514,-855,-1091,-705,-1238,-1119,-411,-537,-608,-119,-181,-404,-683,-309,-901,-695,-101,-322,-392,-7,-4,-5,10,-11,-1,0,-5,-5,-5
515,35660,,26021,"Berrien County, MI",County or equivalent,156813,156808,156737,156885,156621,156129,155977,155022,154325,154128,153790,153401,-71,148,-264,-492,-152,-955,-697,-197,-338,-389,481,1944,1818,1834,1868,1791,1716,1727,1697,1696,426,1611,1673,1653,1700,1844,1718,1818,1708,1688,55,333,145,181,168,-53,-2,-91,-11,8,85,333,451,408,396,337,424,310,215,216,-204,-514,-855,-1091,-705,-1238,-1119,-411,-537,-608,-119,-181,-404,-683,-309,-901,-695,-101,-322,-392,-7,-4,-5,10,-11,-1,0,-5,-5,-5
515,38500,,,"Plymouth, IN",Micropolitan Statistical Area,47051,47050,47000,46938,46942,46910,46920,46733,46586,46433,46296,46258,-50,-62,4,-32,10,-187,-147,-153,-137,-38,150,541,653,568,544,581,598,606,596,582,111,425,432,469,469,456,485,477,460,477,39,116,221,99,75,125,113,129,136,105,13,26,28,17,20,32,51,31,55,56,-105,-204,-244,-146,-78,-348,-311,-314,-329,-199,-92,-178,-216,-129,-58,-316,-260,-283,-274,-143,3,0,-1,-2,-7,4,0,1,1,0
515,38500,,18099,"Marshall County, IN",County or equivalent,47051,47050,47000,46938,46942,46910,46920,46733,46586,46433,46296,46258,-50,-62,4,-32,10,-187,-147,-153,-137,-38,150,541,653,568,544,581,598,606,596,582,111,425,432,469,469,456,485,477,460,477,39,116,221,99,75,125,113,129,136,105,13,26,28,17,20,32,51,31,55,56,-105,-204,-244,-146,-78,-348,-311,-314,-329,-199,-92,-178,-216,-129,-58,-316,-260,-283,-274,-143,3,0,-1,-2,-7,4,0,1,1,0
515,43780,,,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,319224,319203,319044,318884,318296,318639,319410,319703,321144,321538,322697,323613,-159,-160,-588,343,771,293,1441,394,1159,916,979,4012,3978,4026,3982,4018,4004,4032,3949,3925,708,3022,3020,3047,3143,3234,3107,3289,3144,2989,271,990,958,979,839,784,897,743,805,936,122,358,463,460,547,400,719,489,837,797,-560,-1506,-2020,-1068,-569,-863,-155,-828,-481,-810,-438,-1148,-1557,-608,-22,-463,564,-339,356,-13,8,-2,11,-28,-46,-28,-20,-10,-2,-7
515,43780,,18141,"St. Joseph County, IN",County or equivalent,266931,266914,266797,266680,266492,267054,267848,268361,269862,270057,270972,271826,-117,-117,-188,562,794,513,1501,195,915,854,873,3542,3510,3586,3446,3503,3526,3542,3461,3429,604,2543,2523,2523,2632,2668,2592,2761,2614,2460,269,999,987,1063,814,835,934,781,847,969,114,345,454,467,541,396,718,489,842,802,-508,-1463,-1635,-950,-521,-692,-136,-1071,-772,-914,-394,-1118,-1181,-483,20,-296,582,-582,70,-112,8,2,6,-18,-40,-26,-15,-4,-2,-3
515,43780,,26027,"Cass County, MI",County or equivalent,52293,52289,52247,52204,51804,51585,51562,51342,51282,51481,51725,51787,-42,-43,-400,-219,-23,-220,-60,199,244,62,106,470,468,440,536,515,478,490,488,496,104,479,497,524,511,566,515,528,530,529,2,-9,-29,-84,25,-51,-37,-38,-42,-33,8,13,9,-7,6,4,1,0,-5,-5,-52,-43,-385,-118,-48,-171,-19,243,291,104,-44,-30,-376,-125,-42,-167,-18,243,286,99,0,-4,5,-10,-6,-2,-5,-6,0,-4
515,47700,,,"Warsaw, IN",Micropolitan Statistical Area,77358,77355,77340,77353,77603,77865,78371,78547,78732,79026,79416,79456,-15,13,250,262,506,176,185,294,390,40,254,998,959,1043,1059,1111,1023,1009,1045,1029,157,650,650,760,691,705,715,661,731,724,97,348,309,283,368,406,308,348,314,305,14,29,45,29,34,37,80,51,98,85,-125,-364,-93,-35,115,-260,-199,-100,-19,-346,-111,-335,-48,-6,149,-223,-119,-49,79,-261,-1,0,-11,-15,-11,-7,-4,-5,-3,-4
515,47700,,18085,"Kosciusko County, IN",County or equivalent,77358,77355,77340,77353,77603,77865,78371,78547,78732,79026,79416,79456,-15,13,250,262,506,176,185,294,390,40,254,998,959,1043,1059,1111,1023,1009,1045,1029,157,650,650,760,691,705,715,661,731,724,97,348,309,283,368,406,308,348,314,305,14,29,45,29,34,37,80,51,98,85,-125,-364,-93,-35,115,-260,-199,-100,-19,-346,-111,-335,-48,-6,149,-223,-119,-49,79,-261,-1,0,-11,-15,-11,-7,-4,-5,-3,-4
517,,,,"Spencer-Spirit Lake, IA",Combined Statistical Area,33334,33334,33304,33456,33464,33316,33324,33502,33404,33282,33227,33274,-30,152,8,-148,8,178,-98,-122,-55,47,101,338,359,378,367,387,347,321,357,348,112,393,379,413,427,387,389,375,365,341,-11,-55,-20,-35,-60,0,-42,-54,-8,7,-1,-1,2,13,17,12,17,21,9,9,-15,210,29,-127,58,169,-73,-86,-56,30,-16,209,31,-114,75,181,-56,-65,-47,39,-3,-2,-3,1,-7,-3,0,-3,0,1
517,43980,,,"Spencer, IA",Micropolitan Statistical Area,16667,16667,16634,16597,16539,16438,16484,16498,16295,16141,16106,16016,-33,-37,-58,-101,46,14,-203,-154,-35,-90,55,199,179,223,193,212,183,180,205,201,61,194,193,191,199,204,199,160,175,163,-6,5,-14,32,-6,8,-16,20,30,38,0,-4,-3,6,6,7,8,11,4,4,-27,-36,-39,-142,50,2,-196,-184,-71,-133,-27,-40,-42,-136,56,9,-188,-173,-67,-129,0,-2,-2,3,-4,-3,1,-1,2,1
517,43980,,19041,"Clay County, IA",County or equivalent,16667,16667,16634,16597,16539,16438,16484,16498,16295,16141,16106,16016,-33,-37,-58,-101,46,14,-203,-154,-35,-90,55,199,179,223,193,212,183,180,205,201,61,194,193,191,199,204,199,160,175,163,-6,5,-14,32,-6,8,-16,20,30,38,0,-4,-3,6,6,7,8,11,4,4,-27,-36,-39,-142,50,2,-196,-184,-71,-133,-27,-40,-42,-136,56,9,-188,-173,-67,-129,0,-2,-2,3,-4,-3,1,-1,2,1
517,44020,,,"Spirit Lake, IA",Micropolitan Statistical Area,16667,16667,16670,16859,16925,16878,16840,17004,17109,17141,17121,17258,3,189,66,-47,-38,164,105,32,-20,137,46,139,180,155,174,175,164,141,152,147,51,199,186,222,228,183,190,215,190,178,-5,-60,-6,-67,-54,-8,-26,-74,-38,-31,-1,3,5,7,11,5,9,10,5,5,12,246,68,15,8,167,123,98,15,163,11,249,73,22,19,172,132,108,20,168,-3,0,-1,-2,-3,0,-1,-2,-2,0
517,44020,,19059,"Dickinson County, IA",County or equivalent,16667,16667,16670,16859,16925,16878,16840,17004,17109,17141,17121,17258,3,189,66,-47,-38,164,105,32,-20,137,46,139,180,155,174,175,164,141,152,147,51,199,186,222,228,183,190,215,190,178,-5,-60,-6,-67,-54,-8,-26,-74,-38,-31,-1,3,5,7,11,5,9,10,5,5,12,246,68,15,8,167,123,98,15,163,11,249,73,22,19,172,132,108,20,168,-3,0,-1,-2,-3,0,-1,-2,-2,0
518,,,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Combined Statistical Area,653246,653218,654401,657821,661014,665500,672865,681530,694049,707579,720036,734218,1183,3420,3193,4486,7365,8665,12519,13530,12457,14182,2012,8045,7967,8241,8196,8186,8339,8345,8041,8129,1295,5771,5654,6061,5791,6260,6419,6403,6849,6790,717,2274,2313,2180,2405,1926,1920,1942,1192,1339,223,589,751,527,738,744,515,564,371,368,301,563,253,1859,4230,5984,10055,10988,10865,12428,524,1152,1004,2386,4968,6728,10570,11552,11236,12796,-58,-6,-124,-80,-8,11,29,36,29,47
518,17660,,,"Coeur d'Alene, ID",Metropolitan Statistical Area,138494,138466,138848,140932,142084,143897,146529,149367,153019,157320,161209,165697,382,2084,1152,1813,2632,2838,3652,4301,3889,4488,412,1735,1684,1711,1792,1803,1808,1826,1760,1815,254,1234,1227,1242,1270,1342,1338,1453,1457,1503,158,501,457,469,522,461,470,373,303,312,-16,-12,-32,-55,-69,-47,-79,-99,-118,-118,237,1591,743,1398,2143,2404,3249,4011,3694,4277,221,1579,711,1343,2074,2357,3170,3912,3576,4159,3,4,-16,1,36,20,12,16,10,17
518,17660,,16055,"Kootenai County, ID",County or equivalent,138494,138466,138848,140932,142084,143897,146529,149367,153019,157320,161209,165697,382,2084,1152,1813,2632,2838,3652,4301,3889,4488,412,1735,1684,1711,1792,1803,1808,1826,1760,1815,254,1234,1227,1242,1270,1342,1338,1453,1457,1503,158,501,457,469,522,461,470,373,303,312,-16,-12,-32,-55,-69,-47,-79,-99,-118,-118,237,1591,743,1398,2143,2404,3249,4011,3694,4277,221,1579,711,1343,2074,2357,3170,3912,3576,4159,3,4,-16,1,36,20,12,16,10,17
518,44060,,,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,514752,514752,515553,516889,518930,521603,526336,532163,541030,550259,558827,568521,801,1336,2041,2673,4733,5827,8867,9229,8568,9694,1600,6310,6283,6530,6404,6383,6531,6519,6281,6314,1041,4537,4427,4819,4521,4918,5081,4950,5392,5287,559,1773,1856,1711,1883,1465,1450,1569,889,1027,239,601,783,582,807,791,594,663,489,486,64,-1028,-490,461,2087,3580,6806,6977,7171,8151,303,-427,293,1043,2894,4371,7400,7640,7660,8637,-61,-10,-108,-81,-44,-9,17,20,19,30
518,44060,,53063,"Spokane County, WA",County or equivalent,471221,471220,472081,473436,475447,478332,482857,488610,496889,505623,513603,522798,861,1355,2011,2885,4525,5753,8279,8734,7980,9195,1496,5886,5829,6104,5945,5954,6094,6076,5839,5880,907,4136,3996,4399,4101,4449,4595,4491,4920,4799,589,1750,1833,1705,1844,1505,1499,1585,919,1081,220,572,761,562,800,789,594,666,492,489,111,-959,-481,700,1919,3464,6168,6461,6550,7594,331,-387,280,1262,2719,4253,6762,7127,7042,8083,-59,-8,-102,-82,-38,-5,18,22,19,31
518,44060,,53065,"Stevens County, WA",County or equivalent,43531,43532,43472,43453,43483,43271,43479,43553,44141,44636,45224,45723,-60,-19,30,-212,208,74,588,495,588,499,104,424,454,426,459,429,437,443,442,434,134,401,431,420,420,469,486,459,472,488,-30,23,23,6,39,-40,-49,-16,-30,-54,19,29,22,20,7,2,0,-3,-3,-3,-47,-69,-9,-239,168,116,638,516,621,557,-28,-40,13,-219,175,118,638,513,618,554,-2,-2,-6,1,-6,-4,-1,-2,0,-1
522,,,,"Springfield-Jacksonville-Lincoln, IL",Combined Statistical Area,316177,316170,316341,317418,317575,315898,315008,313784,312504,310634,308447,306399,171,1077,157,-1677,-890,-1224,-1280,-1870,-2187,-2048,920,3617,3528,3496,3433,3541,3456,3470,3389,3331,829,3091,3146,3215,3136,3343,3284,3341,3422,3396,91,526,382,281,297,198,172,129,-33,-65,35,289,303,295,301,324,291,355,259,261,69,275,-493,-2266,-1475,-1736,-1740,-2358,-2415,-2246,104,564,-190,-1971,-1174,-1412,-1449,-2003,-2156,-1985,-24,-13,-35,13,-13,-10,-3,4,2,2
522,27300,,,"Jacksonville, IL",Micropolitan Statistical Area,40902,40900,40830,40710,40604,40211,39843,39783,39684,39228,38954,38609,-70,-120,-106,-393,-368,-60,-99,-456,-274,-345,87,420,428,434,395,440,403,429,390,398,113,445,466,488,427,457,445,475,445,438,-26,-25,-38,-54,-32,-17,-42,-46,-55,-40,3,28,29,32,34,43,49,60,50,50,-44,-120,-98,-370,-371,-82,-104,-473,-267,-356,-41,-92,-69,-338,-337,-39,-55,-413,-217,-306,-3,-3,1,-1,1,-4,-2,3,-2,1
522,27300,,17137,"Morgan County, IL",County or equivalent,35547,35545,35503,35481,35317,35000,34673,34673,34632,34245,34027,33658,-42,-22,-164,-317,-327,0,-41,-387,-218,-369,79,370,375,391,349,387,350,381,350,355,87,381,411,421,372,391,393,413,392,391,-8,-11,-36,-30,-23,-4,-43,-32,-42,-36,3,28,29,32,33,43,43,53,44,44,-35,-35,-156,-319,-337,-35,-39,-410,-220,-377,-32,-7,-127,-287,-304,8,4,-357,-176,-333,-2,-4,-1,0,0,-4,-2,2,0,0
522,27300,,17171,"Scott County, IL",County or equivalent,5355,5355,5327,5229,5287,5211,5170,5110,5052,4983,4927,4951,-28,-98,58,-76,-41,-60,-58,-69,-56,24,8,50,53,43,46,53,53,48,40,43,26,64,55,67,55,66,52,62,53,47,-18,-14,-2,-24,-9,-13,1,-14,-13,-4,0,0,0,0,1,0,6,7,6,6,-9,-85,58,-51,-34,-47,-65,-63,-47,21,-9,-85,58,-51,-33,-47,-59,-56,-41,27,-1,1,2,-1,1,0,0,1,-2,1
522,30660,,,"Lincoln, IL",Micropolitan Statistical Area,30305,30305,30283,30270,30358,29826,29660,29284,29166,29034,28912,28618,-22,-13,88,-532,-166,-376,-118,-132,-122,-294,77,306,269,303,323,327,302,291,295,286,66,314,298,341,337,365,346,342,358,334,11,-8,-29,-38,-14,-38,-44,-51,-63,-48,1,16,17,7,12,13,14,20,13,13,-32,-20,100,-517,-163,-355,-87,-99,-73,-258,-31,-4,117,-510,-151,-342,-73,-79,-60,-245,-2,-1,0,16,-1,4,-1,-2,1,-1
522,30660,,17107,"Logan County, IL",County or equivalent,30305,30305,30283,30270,30358,29826,29660,29284,29166,29034,28912,28618,-22,-13,88,-532,-166,-376,-118,-132,-122,-294,77,306,269,303,323,327,302,291,295,286,66,314,298,341,337,365,346,342,358,334,11,-8,-29,-38,-14,-38,-44,-51,-63,-48,1,16,17,7,12,13,14,20,13,13,-32,-20,100,-517,-163,-355,-87,-99,-73,-258,-31,-4,117,-510,-151,-342,-73,-79,-60,-245,-2,-1,0,16,-1,4,-1,-2,1,-1
522,44100,,,"Springfield, IL",Metropolitan Statistical Area,210170,210170,210465,211736,212095,211713,211692,211254,210424,209365,207928,206868,295,1271,359,-382,-21,-438,-830,-1059,-1437,-1060,666,2539,2453,2397,2391,2434,2401,2406,2383,2323,539,1916,1968,1971,1976,2100,2064,2099,2223,2228,127,623,485,426,415,334,337,307,160,95,28,227,244,257,257,267,228,274,197,199,155,429,-333,-1060,-678,-1028,-1396,-1644,-1796,-1357,183,656,-89,-803,-421,-761,-1168,-1370,-1599,-1158,-15,-8,-37,-5,-15,-11,1,4,2,3
522,44100,,17129,"Menard County, IL",County or equivalent,12705,12705,12696,12698,12691,12572,12508,12356,12398,12293,12289,12196,-9,2,-7,-119,-64,-152,42,-105,-4,-93,40,133,113,114,132,97,120,151,110,122,42,116,118,138,135,125,122,131,128,127,-2,17,-5,-24,-3,-28,-2,20,-18,-5,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-7,-10,0,-90,-59,-119,48,-122,20,-85,-7,-14,-4,-94,-63,-123,44,-126,16,-89,0,-1,2,-1,2,-1,0,1,-2,1
522,44100,,17167,"Sangamon County, IL",County or equivalent,197465,197465,197769,199038,199404,199141,199184,198898,198026,197072,195639,194672,304,1269,366,-263,43,-286,-872,-954,-1433,-967,626,2406,2340,2283,2259,2337,2281,2255,2273,2201,497,1800,1850,1833,1841,1975,1942,1968,2095,2101,129,606,490,450,418,362,339,287,178,100,28,231,248,261,261,271,232,278,201,203,162,439,-333,-970,-619,-909,-1444,-1522,-1816,-1272,190,670,-85,-709,-358,-638,-1212,-1244,-1615,-1069,-15,-7,-39,-4,-17,-10,1,3,4,2
522,45380,,,"Taylorville, IL",Micropolitan Statistical Area,34800,34795,34763,34702,34518,34148,33813,33463,33230,33007,32653,32304,-32,-61,-184,-370,-335,-350,-233,-223,-354,-349,90,352,378,362,324,340,350,344,321,324,111,416,414,415,396,421,429,425,396,396,-21,-64,-36,-53,-72,-81,-79,-81,-75,-72,3,18,13,-1,-2,1,0,1,-1,-1,-10,-14,-162,-319,-263,-271,-153,-142,-279,-275,-7,4,-149,-320,-265,-270,-153,-141,-280,-276,-4,-1,1,3,2,1,-1,-1,1,-1
522,45380,,17021,"Christian County, IL",County or equivalent,34800,34795,34763,34702,34518,34148,33813,33463,33230,33007,32653,32304,-32,-61,-184,-370,-335,-350,-233,-223,-354,-349,90,352,378,362,324,340,350,344,321,324,111,416,414,415,396,421,429,425,396,396,-21,-64,-36,-53,-72,-81,-79,-81,-75,-72,3,18,13,-1,-2,1,0,1,-1,-1,-10,-14,-162,-319,-263,-271,-153,-142,-279,-275,-7,4,-149,-320,-265,-270,-153,-141,-280,-276,-4,-1,1,3,2,1,-1,-1,1,-1
